37224.9 0.000829
37251.6 0.000735
37278.4 0.000676
37305.2 0.000758
37332.1 0.000738
37359.0 0.000735
37385.9 0.000749
37412.9 0.000614
37439.9 0.000581
37466.9 0.000596
37494.0 0.000559
37521.2 0.000611
37548.3 0.000609
37575.5 0.000543
37602.8 0.000517
37630.1 0.00045
37657.4 0.000298
37684.8 0.000323
37712.2 0.000395
37739.6 0.000258
37767.1 0.000219
37794.6 0.00021
37822.2 0.000279
37849.8 0.000348
37877.5 0.000235
37905.1 0.000325
37932.9 0.000516
37960.6 0.000541
37988.4 0.000546
38016.3 0.000577
38044.2 0.000384
38072.1 0.000379
38100.1 0.000747
38128.1 0.000844
38156.2 0.000657
38184.3 0.000836
38212.4 0.000961
38240.6 0.000903
38268.8 0.001188
38297.1 0.001183
38325.4 0.001009
38353.7 0.001065
38382.1 0.000944
38410.5 0.001075
38439.0 0.001189
38467.5 0.001147
38496.1 0.001186
38524.7 0.001015
38553.3 0.001059
38582.0 0.001128
38610.7 0.000848
38639.5 0.000788
38668.3 0.000751
38697.2 0.000614
38726.1 0.000561
38755.0 0.000449
38784.0 0.000459
38813.0 0.00038
38842.1 0.000158
38871.2 0.000137
38900.4 0.00014
38929.6 0.000316
38958.9 0.000485
38988.1 0.000982
39017.5 0.001367
39046.9 0.001598
39076.3 0.002326
39105.8 0.003128
39135.3 0.003736
39164.8 0.004613
39194.4 0.005613
39224.1 0.006578
39253.8 0.008
39283.5 0.009744
39313.3 0.0113
39343.1 0.01309
39373.0 0.01527
39402.9 0.01777
39432.9 0.02063
39462.9 0.02374
39492.9 0.02758
39523.0 0.03208
39553.2 0.0371
39583.4 0.04328
39613.6 0.05064
39643.9 0.05899
39674.2 0.06889
39704.6 0.08052
39735.0 0.09426
39765.5 0.1103
39796.0 0.1283
39826.6 0.1482
39857.2 0.1703
39887.9 0.1938
39918.6 0.2188
39949.3 0.2441
39980.1 0.2692
40011.0 0.2934
40041.9 0.3152
40072.8 0.3345
40103.8 0.3512
40134.9 0.3642
40165.9 0.3737
40197.1 0.3795
40228.3 0.3834
40259.5 0.3856
40290.8 0.385
40322.1 0.3831
40353.5 0.3808
40384.9 0.3791
40416.4 0.3754
40447.9 0.371
40479.5 0.367
40511.1 0.3622
40542.8 0.3581
40574.5 0.3546
40606.3 0.3502
40638.1 0.3456
40670.0 0.3413
40701.9 0.3377
40733.9 0.3346
40765.9 0.3315
40798.0 0.3286
40830.1 0.3266
40862.3 0.3252
40894.5 0.3238
40926.8 0.323
40959.1 0.3229
40991.5 0.3236
41023.9 0.3258
41056.4 0.3277
41088.9 0.3299
41121.5 0.3326
41154.2 0.336
41186.8 0.3422
41219.6 0.3481
41252.4 0.3525
41285.2 0.3589
41318.1 0.3659
41351.1 0.3731
41384.1 0.3806
41417.1 0.3882
41450.2 0.3963
41483.4 0.4052
41516.6 0.4146
41549.9 0.4238
41583.2 0.4317
41616.6 0.4381
41650.0 0.4447
41683.5 0.452
41717.0 0.4582
41750.6 0.4638
41784.2 0.4691
41817.9 0.4738
41851.7 0.4782
41885.5 0.4827
41919.3 0.4874
41953.3 0.4898
41987.2 0.4913
42021.3 0.494
42055.3 0.4959
42089.5 0.4966
42123.7 0.4972
42157.9 0.497
42192.2 0.4973
42226.6 0.4967
42261.0 0.4946
42295.5 0.4929
42330.0 0.4912
42364.6 0.4891
42399.2 0.4881
42433.9 0.4856
42468.7 0.4814
42503.5 0.4781
42538.3 0.4757
42573.3 0.4734
42608.2 0.4709
42643.3 0.4683
42678.4 0.4672
42713.5 0.4656
42748.7 0.4635
42784.0 0.4638
42819.3 0.4645
42854.7 0.4643
42890.2 0.4647
42925.7 0.4663
42961.3 0.47
42996.9 0.4731
43032.6 0.4762
43068.3 0.4797
43104.1 0.4821
43140.0 0.4853
43175.9 0.4892
43211.9 0.492
43247.9 0.4946
43284.0 0.4975
43320.2 0.5007
43356.4 0.5039
43392.7 0.5063
43429.0 0.5083
43465.4 0.5101
43501.9 0.5122
43538.4 0.5142
43575.0 0.515
43611.6 0.5155
43648.3 0.5187
43685.1 0.5222
43721.9 0.5231
43758.8 0.5245
43795.8 0.5272
43832.8 0.5292
43869.9 0.5306
43907.1 0.5329
43944.3 0.5361
43981.5 0.5384
44018.9 0.54
44056.3 0.5417
44093.7 0.5433
44131.3 0.5454
44168.9 0.5469
44206.5 0.5466
44244.2 0.5469
44282.0 0.5478
44319.9 0.5479
44357.8 0.5482
44395.7 0.5483
44433.8 0.5467
44471.9 0.5466
44510.1 0.5471
44548.3 0.5447
44586.6 0.5424
44625.0 0.5424
44663.4 0.5425
44701.9 0.5408
44740.5 0.5384
44779.1 0.5376
44817.8 0.536
44856.6 0.5334
44895.4 0.532
44934.3 0.5308
44973.3 0.5277
45012.4 0.5247
45051.5 0.5227
45090.6 0.5202
45129.9 0.5175
45169.2 0.5163
45208.6 0.5142
45248.0 0.5116
45287.5 0.5104
45327.1 0.5087
45366.8 0.5071
45406.5 0.5072
45446.3 0.5071
45486.2 0.5053
45526.1 0.5042
45566.1 0.5038
45606.2 0.5032
45646.3 0.5034
45686.5 0.5032
45726.8 0.5018
45767.2 0.5007
45807.6 0.5
45848.1 0.4984
45888.7 0.4958
45929.3 0.4944
45970.1 0.4934
46010.9 0.4917
46051.7 0.4893
46092.7 0.4865
46133.7 0.4841
46174.7 0.4816
46215.9 0.478
46257.1 0.4753
46298.4 0.4723
46339.8 0.4692
46381.2 0.4699
46422.8 0.471
46464.4 0.4719
46506.0 0.4738
46547.8 0.4745
46589.6 0.4759
46631.5 0.4791
46673.5 0.4819
46715.5 0.4839
46757.6 0.4857
46799.8 0.4884
46842.1 0.4905
46884.5 0.4919
46926.9 0.4938
46969.4 0.4953
47012.0 0.497
47054.7 0.4985
47097.4 0.4987
47140.2 0.4983
47183.1 0.4971
47226.1 0.4954
47269.1 0.4945
47312.3 0.4932
47355.5 0.49
47398.7 0.4864
47442.1 0.4845
47485.6 0.4819
47529.1 0.478
47572.7 0.4749
47616.4 0.4718
47660.1 0.4683
47704.0 0.466
47747.9 0.4634
47791.9 0.4593
47836.0 0.4553
47880.2 0.4521
47924.4 0.4503
47968.8 0.4491
48013.2 0.4471
48057.7 0.4455
48102.3 0.4437
48146.9 0.4419
48191.7 0.4417
48236.5 0.4417
48281.4 0.44
48326.4 0.4394
48371.5 0.4404
48416.6 0.4405
48461.9 0.4399
48507.2 0.4403
48552.7 0.4403
48598.2 0.4399
48643.7 0.4405
48689.4 0.4404
48735.2 0.4404
48781.0 0.4409
48827.0 0.4412
48873.0 0.4429
48919.1 0.4436
48965.3 0.4441
49011.6 0.4451
49057.9 0.4464
49104.4 0.4463
49150.9 0.4444
49197.6 0.4428
49244.3 0.4406
49291.1 0.4364
49338.0 0.4296
49385.0 0.4214
49432.1 0.4136
49479.2 0.405
49526.5 0.3955
49573.8 0.3874
49621.3 0.3807
49668.8 0.3763
49716.4 0.3748
49764.1 0.3752
49811.9 0.3769
49859.8 0.3775
49907.8 0.3747
49955.9 0.3649
50004.1 0.3451
50052.3 0.3119
50100.7 0.2646
50149.2 0.2089
50197.7 0.1539
50246.3 0.1076
50295.1 0.07247
50343.9 0.04756
50392.8 0.03091
50441.9 0.01981
50491.0 0.01245
50540.2 0.007663
50589.5 0.004488
50638.9 0.002474
50688.4 0.001182
50738.0 0.000503
50787.7 0.000261
50837.5 0.000265
50887.4 0.000247
50937.4 0.000254
50987.4 0.000204
51037.6 9.3e-05
51087.9 6e-05
51138.3 7e-06
51188.8 8.8e-05
51239.4 9.7e-05
51290.0 0.000214
51340.8 0.00032
51391.7 0.00032
51442.7 0.000369
51493.8 0.000377
51545.0 0.000329
51596.3 0.00042
51647.6 0.000526
51699.1 0.000526
